profile,bound,requested_clusters,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
soft_loading,reported,30,0.16275343298912048,0.8976849937990905,0.09085360291251669,9.880565712550498,0.07346075778078484,9.228192625784484,0.12289991868854548,0.6462653826994813,30,0.1885766092475068,11563,0.28824699472455245,3.313417246410729,311,0.77491961414791,8.562594601070616
soft_loading,reported,50,0.16275343298912048,0.8172798677139314,0.07538873638904323,10.84087500149044,0.08002914566761794,10.053318182499341,0.13321376685357753,0.6998147091904177,50,0.1885766092475068,11563,0.27216120383983394,3.804261150028211,311,0.77491961414791,10.32844508457903
soft_loading,reported,80,0.16275343298912048,0.8026043819760231,0.050355356891104056,15.938808331985308,0.1133954384837777,14.244815610754722,0.18737941344499756,0.7591404010878389,80,0.1486854034451496,11563,0.16907376978292832,3.5198772015023487,311,0.31189710610932475,6.210568804477532
soft_loading,pessimistic,8,0.16275343298912048,0.9844977263331955,0.9444050985628156,1.0424527862369575,0.008295611494376994,1.0421006144154819,0.0006753429174556811,0.056633011563184205,8,0.971894832275612,11563,0.9458618005707862,1.001572662435623,311,0.9967845659163987,1.0554931355884445
soft_loading,pessimistic,12,0.16275343298912048,0.97912360479537,0.4876607813705083,2.00779648928025,0.015855801576542653,1.991817068116686,0.015786353022312526,0.2805629493360319,12,0.6029011786038078,11563,0.5167344114849087,1.0608552462667857,311,0.9871382636655949,2.0253019677095585
soft_loading,pessimistic,20,0.16275343298912048,0.9613476643241009,0.44438436595540004,2.1633246756043283,0.017063068417364633,2.143474787072883,0.018171973782931082,0.3273202484775284,20,0.5657298277425205,11563,0.4202196661765978,0.9446176830726144,311,0.977491961414791,2.2010169788597302
soft_loading,pessimistic,30,0.16275343298912048,0.9286895411326994,0.2135524908154549,4.348764735014225,0.03371933326829122,4.2358466208771794,0.05048838948623747,0.521687956097028,30,0.37080689029918407,11563,0.29836547608752056,1.4080876988388835,311,0.7684887459807074,3.6034267772863724
soft_loading,pessimistic,50,0.16275343298912048,0.9102935097147582,0.08379788195682641,10.862965607934475,0.08017914686766071,10.072161439905209,0.13471627912449724,0.6740462566977787,50,0.17769718948322757,11563,0.1940672835769264,2.3770599282873004,311,0.7684887459807074,9.209577445767206
soft_loading,pessimistic,80,0.16275343298912048,0.8790822653989252,0.058198916928588605,15.104787370486278,0.10810329927304153,13.580013320191982,0.18091802709000687,0.7310778282241145,80,0.11967361740707162,11563,0.1722736314105336,3.078054098011356,311,0.7684887459807074,13.288217856038973
loading_focus,optimistic,8,0.32550692558288574,0.9088466308391897,0.307215776684939,2.9583331970976383,0.02318823765174927,2.9129229015220286,0.030166150590374346,0.3985902188472225,8,0.39075249320036265,11563,0.42635994119173226,1.3984237163737945,311,0.9839228295819936,3.2063543107924426
loading_focus,optimistic,12,0.32550692558288574,0.8780487804878049,0.19646550508778185,4.4692261885641855,0.03462102689486553,4.3491180153855336,0.05209640079221749,0.5022875976517073,12,0.34904805077062556,11563,0.28219320245611,1.4487105075903566,311,0.977491961414791,4.98561605711818
loading_focus,optimistic,20,0.32550692558288574,0.8712277800744109,0.18934841561414129,4.6011886460662,0.035606879772926946,4.4729615549060915,0.053946905832485396,0.5289853989846441,20,0.34904805077062556,11563,0.27743665138804807,1.4786686134816094,311,0.977491961414791,5.173512088992321
loading_focus,optimistic,30,0.32550692558288574,0.8660603555188094,0.11333272517684914,7.6417500255762185,0.057777164920022064,7.25800853899094,0.09481744980988016,0.6070673003010769,30,0.17407071622846781,11563,0.25088644815359334,2.2675297328176147,311,0.977491961414791,8.659050450069072
loading_focus,optimistic,50,0.32550692558288574,0.7715998346424142,0.0756441621124039,10.200388411941832,0.07565869477097689,9.504299033308293,0.125119926111694,0.6878063393437198,50,0.16228467815049863,11563,0.20747210931419183,2.8394983981477036,311,0.5144694533762058,6.82160209655896
loading_focus,optimistic,80,0.32550692558288574,0.7511368334022324,0.03782456896909183,19.858437356312514,0.13744846628087296,17.26637406523344,0.2219034071221389,0.7806756386487765,80,0.12058023572076156,11563,0.15004756551068063,4.2112448011329855,311,0.18971061093247588,5.025955024635263
loading_focus,reported,8,0.32550692558288574,0.9966928482844151,0.9854523440285944,1.011406441238821,0.008050540431343348,1.0113146132224502,0.00018156342288477625,0.018631411385560636,8,0.9927470534904805,11563,0.9839142091152815,0.9984086871575432,311,1.0,1.014770145815406
loading_focus,reported,12,0.32550692558288574,0.9840843323687474,0.9373477189985321,1.049860486586716,0.008354067892374478,1.0494439486966238,0.0007930882618090523,0.06463434570215504,12,0.9682683590208522,11563,0.908587736746519,0.9687365119412361,311,0.9935691318327974,1.0600120622042855
loading_focus,reported,20,0.32550692558288574,0.9355105415460935,0.5106623653417148,1.8319551332514727,0.014487279617940413,1.8199023666064778,0.01305929821209974,0.2890171280197446,20,0.6600181323662738,11563,0.5676727492865173,1.1140720413248306,311,0.9871382636655949,1.933985955601462
loading_focus,reported,30,0.32550692558288574,0.9036792062835882,0.27817188160851863,3.2486360629194317,0.025405901700312636,3.1915074361451232,0.03447056538474103,0.4573066252869948,30,0.43789664551223934,11563,0.34169333218023007,1.233862565850915,311,0.9871382636655949,3.553336875028775
loading_focus,reported,50,0.32550692558288574,0.8983050847457628,0.2780872925702628,3.2302989339895594,0.025266119796057182,3.1739479339423604,0.03419394405737604,0.4617930684555745,50,0.43789664551223934,11563,0.3413474011934619,1.232967262763298,311,0.9871382636655949,3.5544197174761716
loading_focus,reported,80,0.32550692558288574,0.861306324927656,0.10236268794108622,8.41426053039338,0.0632484859523701,7.945319777389581,0.10456240926516623,0.6774290788541135,80,0.24660018132366274,11563,0.1799705958661247,1.7846226512387788,311,0.7717041800643086,7.56444833306449
loading_focus,pessimistic,8,0.32550692558288574,0.9882182720132286,0.94270336614614,1.0482812595155546,0.008341606313170526,1.0478785162563717,0.0007680157289663499,0.057388962291755205,8,0.970988213961922,11563,0.9135172533079651,0.9684537031234312,311,0.9935691318327974,1.0539866900191548
loading_focus,pessimistic,12,0.32550692558288574,0.9789169078131459,0.9077564830863388,1.078391535673603,0.008579150635103507,1.077719002880542,0.0012462793501849514,0.09170498929903657,12,0.9528558476881233,11563,0.8434662284874168,0.9278917771813272,311,0.9935691318327974,1.0945860775021363
loading_focus,pessimistic,20,0.32550692558288574,0.9737494832575444,0.461345297429986,2.1106739110206734,0.01665470563488332,2.09217596397628,0.01736792787891554,0.31800799407952873,20,0.5829555757026292,11563,0.4569748335207126,0.9903432493078721,311,0.9871382636655949,2.1409543674996567
loading_focus,pessimistic,30,0.32550692558288574,0.9625878462174452,0.45180166358441903,2.130554010316489,0.01680893685369331,2.1115505993473898,0.01766969792054644,0.3309332372043831,30,0.5747960108794198,11563,0.43180835423333047,0.9549213137098724,311,0.977491961414791,2.1648421718832416
loading_focus,pessimistic,50,0.32550692558288574,0.9557668458040512,0.4517270261977227,2.115806206790267,0.01669452698238482,2.0971783499638947,0.017441144677846625,0.3361001353660729,50,0.5747960108794198,11563,0.43154890599325435,0.9544974759294403,311,0.977491961414791,2.165200261410256
loading_focus,pessimistic,80,0.32550692558288574,0.9350971475816453,0.42179411691531976,2.2169516123653694,0.01747865394274234,2.195680936267773,0.018983764890597783,0.36945726889187813,80,0.5530371713508613,11563,0.3870967741935484,0.9162648665608744,311,0.9196141479099679,2.181572962708205
